student_id,CGPA,skills_score,projects_count,internships_done,communication_score,aptitude_score,coding_test_score,resume_score,extracurricular,college_tier,hackathons_participated,certifications_count,linkedin_activity_score,github_score,soft_skills_score,interview_score,consistency_score,backlogs,placement_training,selected,Performance_Score,Category_Level
7465,6.87,7,4,1,6,2,10,4,No,Tier 1,3,8,9,9,4,6,8,5,Yes,1,3735.935,High
7466,6.92,9,4,3,9,2,1,4,Yes,Tier 3,4,8,5,6,6,2,3,3,Yes,1,3736.46,High
7467,9.18,4,2,0,3,5,3,7,Yes,Tier 1,4,7,6,2,4,3,3,0,No,1,3738.09,High
7468,8.25,10,1,3,3,3,2,10,Yes,Tier 3,4,2,10,7,9,1,10,5,Yes,1,3738.125,High
7469,8.07,10,2,2,5,1,3,6,Yes,Tier 1,2,9,8,8,9,3,9,0,Yes,1,3738.535,High
7470,6.67,3,3,0,7,1,2,4,No,Tier 3,4,5,3,5,4,5,1,0,Yes,0,3738.335,High
7471,9.09,1,2,0,3,5,3,5,Yes,Tier 2,5,3,3,8,9,3,5,5,Yes,1,3740.045,High
7472,5.19,9,1,0,4,3,4,10,No,Tier 2,0,5,10,6,9,10,3,0,Yes,1,3738.595,High
7473,9.35,1,4,2,2,9,7,4,Yes,Tier 2,2,7,10,3,4,2,5,4,Yes,0,3741.175,High
7474,7.56,2,3,0,9,3,2,1,No,Tier 3,1,4,10,6,6,6,5,1,Yes,1,3740.78,High
7475,6.99,9,1,3,10,3,2,4,Yes,Tier 2,3,3,1,1,2,10,6,0,Yes,1,3740.995,High
7476,7.49,5,3,2,9,3,2,6,Yes,Tier 1,5,9,2,8,6,7,8,3,Yes,1,3741.745,High
7477,8.34,4,0,1,2,1,6,2,Yes,Tier 1,1,1,2,9,8,4,1,5,Yes,0,3742.67,High
7478,5.06,9,1,3,5,3,8,7,Yes,Tier 2,1,0,7,7,1,4,8,3,Yes,0,3741.53,High
7479,9.36,9,0,3,1,5,4,9,Yes,Tier 1,3,0,8,8,8,1,5,3,No,1,3744.18,High
7480,7.23,2,2,3,8,8,10,10,No,Tier 1,3,8,1,9,10,2,8,4,Yes,1,3743.615,High
7481,6.71,3,1,2,6,7,3,2,No,Tier 2,4,8,1,8,2,7,2,2,Yes,1,3743.855,High
7482,5.69,3,0,3,10,4,9,7,Yes,Tier 1,4,9,5,10,9,4,5,0,No,1,3743.845,High
7483,7.2,5,5,2,10,4,1,2,Yes,Tier 2,0,1,1,4,7,5,5,3,Yes,1,3745.1,High
7484,7.48,3,4,0,2,4,10,9,Yes,Tier 2,3,0,2,5,5,4,2,1,No,1,3745.74,High
7485,7.02,10,2,1,2,8,2,1,No,Tier 1,3,5,3,2,10,4,7,3,No,1,3746.01,High
7486,8.39,6,1,0,10,8,7,4,No,Tier 2,1,4,1,1,6,5,1,2,Yes,1,3747.195,High
7487,7.1,2,1,3,5,2,3,2,No,Tier 2,4,1,9,8,4,5,7,1,No,0,3747.05,High
7488,9.81,6,4,2,7,7,9,1,Yes,Tier 2,0,4,4,7,3,9,10,0,Yes,1,3748.905,High
7489,8,6,4,2,9,5,1,2,Yes,Tier 3,4,1,6,8,1,4,3,5,No,0,3748.5,High
7490,9.04,2,0,0,9,2,9,10,Yes,Tier 2,3,1,6,10,7,4,3,3,No,1,3749.52,High
7491,5.55,6,0,3,6,3,6,6,Yes,Tier 2,0,6,3,9,3,7,5,1,Yes,1,3748.275,High
7492,6.99,6,0,1,2,7,1,5,No,Tier 1,4,7,8,8,1,6,9,0,Yes,1,3749.495,High
7493,6.68,6,3,2,6,6,9,1,Yes,Tier 3,1,8,6,5,8,10,3,5,Yes,0,3749.84,High
7494,7.85,5,2,2,1,6,9,3,Yes,Tier 2,4,4,6,7,7,8,4,4,Yes,1,3750.925,High
7495,9.31,7,1,3,2,7,10,10,No,Tier 1,4,4,1,5,2,10,8,3,Yes,1,3752.155,High
7496,5.39,5,2,2,3,6,5,6,Yes,Tier 2,0,7,7,1,9,8,6,3,Yes,1,3750.695,High
7497,5.36,1,4,3,5,2,7,5,Yes,Tier 3,5,0,4,3,9,1,6,4,Yes,0,3751.18,High
7498,9.25,9,5,3,10,8,3,6,Yes,Tier 2,0,4,8,1,1,1,7,3,Yes,1,3753.625,High
7499,6.06,3,2,1,1,7,8,8,No,Tier 1,2,8,3,9,8,10,7,3,Yes,1,3752.53,High
7500,8.34,2,2,3,10,6,3,6,No,Tier 1,5,3,4,4,3,10,6,0,Yes,0,3754.17,High
7501,7.71,10,0,0,5,5,10,5,No,Tier 2,3,3,1,1,4,9,9,5,Yes,1,3754.355,High
7502,9.16,6,4,1,5,6,7,4,No,Tier 2,1,8,1,10,5,6,3,1,Yes,1,3755.58,High
7503,5.63,8,2,3,4,3,4,5,Yes,Tier 2,4,6,3,1,3,4,10,3,No,0,3754.315,High
7504,5.65,2,1,3,3,2,5,9,Yes,Tier 3,0,1,9,1,4,4,6,5,No,1,3754.825,High
7505,7.78,4,0,1,7,9,7,10,Yes,Tier 1,4,1,6,7,2,5,2,0,Yes,0,3756.39,High
7506,9.73,2,2,2,7,1,2,6,Yes,Tier 1,5,7,2,9,1,4,9,5,Yes,0,3757.865,High
7507,7.07,9,4,1,1,2,4,5,Yes,Tier 1,5,3,2,5,3,5,9,3,Yes,0,3757.035,High
7508,6.63,10,5,2,7,10,7,8,Yes,Tier 2,4,9,7,6,7,10,4,5,Yes,0,3757.315,High
7509,8.03,2,1,1,3,10,3,5,No,Tier 1,4,4,5,3,8,10,9,2,Yes,0,3758.515,High
7510,9.65,10,5,1,3,1,4,5,Yes,Tier 2,4,0,10,1,1,8,7,2,Yes,1,3759.825,High
7511,9.18,2,4,0,6,8,10,8,Yes,Tier 3,1,3,3,10,10,4,8,0,Yes,1,3760.09,High
7512,9.98,5,4,1,6,4,8,9,Yes,Tier 3,5,5,4,5,3,5,3,3,Yes,1,3760.99,High
7513,5.11,5,4,0,4,6,3,8,No,Tier 1,1,6,1,8,6,1,5,0,Yes,1,3759.055,High
7514,5.56,7,5,3,5,5,9,9,Yes,Tier 3,5,5,3,3,9,10,4,3,Yes,1,3759.78,High
7515,8.05,1,3,2,3,8,5,9,Yes,Tier 3,1,1,4,6,4,4,6,0,No,0,3761.525,High
7516,9.1,2,1,2,3,10,2,8,Yes,Tier 3,5,6,9,5,7,3,3,5,Yes,1,3762.55,High
7517,6.43,6,4,0,9,7,8,7,Yes,Tier 3,1,3,10,3,2,2,3,3,No,1,3761.715,High
7518,6.2,2,3,2,5,1,10,7,No,Tier 1,5,6,5,3,2,6,1,2,Yes,1,3762.1,High
7519,8.93,4,0,2,1,8,8,1,Yes,Tier 2,2,9,8,9,7,3,10,0,Yes,0,3763.965,High
7520,5.28,10,3,1,9,4,1,7,No,Tier 2,0,1,5,3,7,8,3,0,Yes,1,3762.64,High
7521,6.85,6,0,0,10,7,9,10,No,Tier 1,3,2,5,9,10,2,5,2,No,1,3763.925,High
7522,7.53,7,5,2,6,3,2,6,Yes,Tier 2,3,4,8,4,3,1,4,1,Yes,1,3764.765,High
7523,7.8,10,3,3,9,2,4,1,Yes,Tier 3,0,3,3,6,1,3,4,5,Yes,1,3765.4,High
7524,8.64,5,5,0,7,1,6,10,Yes,Tier 3,3,4,5,9,1,5,10,0,Yes,1,3766.32,High
7525,6.77,8,4,1,10,10,9,10,Yes,Tier 1,2,9,5,2,3,10,10,2,Yes,1,3765.885,High
7526,8.06,6,3,3,10,5,1,8,Yes,Tier 1,0,9,1,7,8,3,7,3,No,0,3767.03,High
7527,7.93,5,3,2,7,3,9,9,No,Tier 3,3,3,3,1,10,1,7,0,Yes,0,3767.465,High
7528,7.74,4,4,2,5,3,8,2,Yes,Tier 2,4,2,4,7,9,6,10,1,Yes,1,3767.87,High
7529,8.2,6,0,0,7,8,7,4,No,Tier 2,5,4,10,5,1,2,5,5,No,0,3768.6,High
7530,6.3,6,4,2,10,1,2,7,Yes,Tier 2,2,2,6,10,5,4,6,1,No,1,3768.15,High
7531,5.42,6,1,0,4,2,7,1,Yes,Tier 1,3,6,6,6,7,7,1,2,No,1,3768.21,High
7532,5.6,1,3,2,6,1,2,8,No,Tier 2,5,4,5,9,8,4,6,2,Yes,1,3768.8,High
7533,6.12,6,1,3,2,7,9,9,No,Tier 2,2,4,2,3,2,8,1,4,Yes,1,3769.56,High
7534,7.5,1,4,1,10,4,4,8,Yes,Tier 3,5,8,4,7,5,1,10,5,Yes,1,3770.75,High
7535,9.2,5,5,3,3,3,2,2,Yes,Tier 1,0,4,5,4,8,6,9,5,Yes,1,3772.1,High
7536,8.51,7,4,1,2,3,5,8,Yes,Tier 3,0,4,7,1,6,8,6,0,Yes,1,3772.255,High
7537,8.95,1,2,0,10,10,9,8,Yes,Tier 3,0,0,6,6,8,1,8,5,No,0,3772.975,High
7538,6.75,1,1,2,2,3,4,2,Yes,Tier 2,3,2,2,4,6,4,2,1,Yes,0,3772.375,High
7539,7.02,6,2,3,7,2,5,9,No,Tier 2,1,0,8,1,2,1,6,2,Yes,0,3773.01,High
7540,6.97,7,1,2,5,5,8,1,Yes,Tier 2,2,5,10,5,7,3,8,3,Yes,1,3773.485,High
7541,5.96,6,5,0,6,1,3,7,Yes,Tier 2,5,1,10,1,2,7,4,1,Yes,1,3773.48,High
7542,5.31,5,2,1,3,5,6,2,Yes,Tier 2,3,4,8,1,9,7,5,4,Yes,0,3773.655,High
7543,7.95,6,2,3,10,10,1,8,No,Tier 2,2,8,4,5,2,7,5,4,No,1,3775.475,High
7544,9.95,3,1,1,5,8,3,8,Yes,Tier 1,4,5,1,4,3,9,10,1,No,0,3776.975,High
7545,5.83,9,4,1,5,7,8,4,No,Tier 2,0,6,3,10,1,1,2,4,Yes,1,3775.415,High
7546,5.23,5,0,0,4,3,10,8,Yes,Tier 1,0,8,9,6,7,7,7,3,No,1,3775.615,High
7547,8.9,2,4,1,10,9,10,5,No,Tier 1,5,5,6,3,3,7,10,3,No,1,3777.95,High
7548,6.26,10,0,0,4,10,6,9,Yes,Tier 1,1,6,1,4,6,1,5,0,No,1,3777.13,High
7549,9.15,10,1,1,8,7,10,1,No,Tier 1,0,2,3,3,1,4,1,1,No,1,3779.075,High
7550,8.52,7,3,1,6,1,4,5,Yes,Tier 2,4,3,8,2,7,2,3,1,Yes,1,3779.26,High
7551,9.73,3,4,3,2,6,8,9,Yes,Tier 3,2,2,2,4,1,1,9,3,Yes,1,3780.365,High
7552,7.04,1,2,0,2,4,3,6,No,Tier 3,3,5,9,2,1,9,10,1,No,0,3779.52,High
7553,8.31,3,4,2,2,6,2,4,Yes,Tier 1,0,4,9,10,2,4,6,4,Yes,0,3780.655,High
7554,7.32,9,1,2,6,3,10,1,Yes,Tier 1,3,0,4,1,5,8,1,2,No,0,3780.66,High
7555,8.15,5,3,2,1,5,8,10,No,Tier 2,1,9,4,5,1,10,8,2,Yes,1,3781.575,High
7556,7.25,7,3,3,3,3,4,6,Yes,Tier 1,0,9,5,6,10,3,9,2,Yes,1,3781.625,High
7557,5.94,3,4,3,1,7,9,7,Yes,Tier 2,1,6,8,5,3,10,6,1,Yes,1,3781.47,High
7558,7.54,4,4,1,4,5,3,7,Yes,Tier 3,2,1,4,10,7,3,5,3,No,0,3782.77,High
7559,7.64,1,5,1,1,4,9,9,No,Tier 2,2,4,9,4,3,5,6,1,Yes,0,3783.32,High
7560,9.05,3,4,2,9,10,10,4,Yes,Tier 2,4,8,3,6,7,7,5,4,Yes,0,3784.525,High
7561,8.68,7,1,1,6,7,6,4,Yes,Tier 2,0,3,9,1,7,9,2,4,Yes,1,3784.84,High
7562,8.32,4,0,1,8,7,5,5,Yes,Tier 1,3,5,1,2,5,3,8,1,No,1,3785.16,High
7563,5.57,2,5,3,2,10,2,9,Yes,Tier 1,0,3,8,7,4,6,2,4,No,0,3784.285,High
7564,8.6,5,0,2,6,9,6,2,Yes,Tier 1,2,6,7,6,6,4,4,5,Yes,0,3786.3,High
7565,7.5,5,2,0,4,3,4,4,Yes,Tier 2,1,8,10,2,10,8,7,2,Yes,0,3786.25,High
7566,9.47,2,1,2,7,10,5,9,No,Tier 1,4,5,8,10,5,6,5,1,Yes,1,3787.735,High
7567,9.6,6,5,3,8,8,6,6,Yes,Tier 3,3,9,2,5,5,8,7,1,Yes,1,3788.3,High
7568,5.28,10,3,2,6,7,7,6,No,Tier 2,1,9,10,6,7,2,5,4,Yes,1,3786.64,High
7569,9.1,4,5,0,1,9,4,7,Yes,Tier 2,3,2,7,7,7,6,4,0,Yes,0,3789.05,High
7570,5.19,1,2,1,8,2,8,5,No,Tier 2,4,7,4,8,6,4,10,5,Yes,1,3787.595,High
7571,6.84,3,3,2,1,6,5,4,Yes,Tier 2,5,8,1,5,7,3,9,3,Yes,1,3788.92,High
7572,7.71,9,5,3,9,5,7,3,Yes,Tier 3,4,0,3,2,10,9,9,3,Yes,0,3789.855,High
7573,5.74,10,3,3,2,3,6,2,No,Tier 2,3,7,5,1,2,7,10,5,No,0,3789.37,High
7574,8.73,7,4,2,10,7,5,7,Yes,Tier 3,2,5,4,6,4,3,7,0,Yes,0,3791.365,High
7575,5.04,6,3,1,6,5,7,5,Yes,Tier 2,1,0,8,6,4,1,10,5,No,1,3790.02,High
7576,5.84,1,5,1,8,6,4,1,Yes,Tier 1,1,8,2,10,6,5,2,1,Yes,1,3790.92,High
7577,7.9,9,3,3,5,4,7,4,No,Tier 1,0,0,8,7,3,10,1,5,No,1,3792.45,High
7578,8.57,9,1,3,2,7,3,9,Yes,Tier 2,1,7,10,1,2,1,5,4,No,0,3793.285,High
7579,9.58,1,4,0,5,7,8,8,Yes,Tier 3,2,0,10,7,10,2,3,4,No,0,3794.29,High
7580,8.53,6,4,1,1,5,10,7,No,Tier 1,2,7,5,4,6,3,7,2,No,1,3794.265,High
7581,8.36,7,2,2,8,7,4,5,Yes,Tier 2,3,1,2,2,7,4,2,3,Yes,1,3794.68,High
7582,6.97,2,4,3,8,7,4,1,No,Tier 1,0,1,10,10,6,6,9,5,Yes,0,3794.485,High
7583,5.01,10,0,3,2,10,1,5,Yes,Tier 2,1,9,8,9,6,10,7,2,Yes,0,3794.005,High
7584,5.6,8,1,3,6,8,8,8,Yes,Tier 2,1,7,1,8,2,4,10,3,No,1,3794.8,High
7585,7.67,8,2,3,8,1,5,4,No,Tier 3,4,3,5,10,7,3,3,0,Yes,1,3796.335,High
7586,8.38,6,0,1,10,4,9,5,No,Tier 2,3,6,1,3,4,9,9,1,No,1,3797.19,High
7587,7.09,9,3,3,8,1,3,8,Yes,Tier 3,5,9,1,1,3,4,3,4,No,1,3797.045,High
7588,8.65,3,0,1,7,3,5,5,Yes,Tier 3,0,9,2,5,5,2,7,0,Yes,1,3798.325,High
7589,7.61,2,2,0,3,8,4,4,Yes,Tier 2,2,9,8,8,10,8,9,4,Yes,1,3798.305,High
7590,5.37,2,4,0,4,7,7,4,Yes,Tier 3,1,4,10,2,10,5,5,4,Yes,1,3797.685,High
7591,5.96,6,1,2,1,3,10,6,No,Tier 2,1,1,4,8,1,9,2,3,Yes,1,3798.48,High
7592,9.2,7,2,3,9,4,5,10,Yes,Tier 2,5,1,5,9,10,4,4,0,Yes,1,3800.6,High
7593,8.62,6,0,2,10,2,2,1,No,Tier 2,4,7,1,6,4,6,3,1,Yes,1,3800.81,High
7594,9.47,3,0,1,10,2,6,4,No,Tier 1,4,2,9,8,8,1,1,0,No,1,3801.735,High
7595,5.59,5,2,2,2,5,4,1,No,Tier 2,1,9,5,9,6,6,4,2,Yes,0,3800.295,High
7596,9.95,8,5,2,10,2,6,6,Yes,Tier 3,1,7,10,8,4,10,1,1,Yes,1,3802.975,High
7597,6.05,6,5,3,7,7,1,8,Yes,Tier 2,4,2,2,10,9,5,1,3,Yes,1,3801.525,High
7598,5.06,2,2,1,8,1,1,4,No,Tier 3,2,4,10,5,2,7,4,0,Yes,1,3801.53,High
7599,9.99,7,5,1,4,9,4,8,No,Tier 3,1,2,7,8,10,5,7,0,Yes,1,3804.495,High
7600,6.41,8,2,3,10,10,7,2,Yes,Tier 2,3,0,10,9,5,6,5,2,Yes,1,3803.205,High
7601,8.34,4,4,1,1,1,7,5,No,Tier 2,1,8,6,10,10,1,8,0,Yes,1,3804.67,High
7602,5.88,1,2,0,5,1,1,3,Yes,Tier 1,3,4,4,3,2,10,7,3,Yes,1,3803.94,High
7603,7.9,2,3,3,10,9,5,7,Yes,Tier 2,4,2,8,7,8,3,7,5,No,1,3805.45,High
7604,9.52,4,1,3,10,7,6,9,Yes,Tier 2,5,3,10,9,9,5,2,4,Yes,1,3806.76,High
7605,6.6,7,1,3,6,10,5,1,Yes,Tier 2,5,5,10,2,2,9,4,1,No,1,3805.8,High
7606,8.35,2,3,0,7,4,7,8,No,Tier 3,2,7,9,6,7,5,7,3,Yes,1,3807.175,High
7607,5.94,6,0,1,1,3,6,4,Yes,Tier 1,0,1,7,7,10,1,3,2,Yes,1,3806.47,High
7608,8.12,2,0,0,4,5,5,10,Yes,Tier 2,0,1,6,9,7,2,3,0,Yes,0,3808.06,High
7609,6.68,7,0,0,5,2,5,5,Yes,Tier 2,0,2,7,7,3,6,2,2,Yes,1,3807.84,High
7610,6.06,2,0,0,5,6,9,1,No,Tier 1,4,5,5,6,5,10,7,3,Yes,1,3808.03,High
7611,6.57,3,4,2,7,6,3,5,No,Tier 2,4,8,3,6,9,3,3,4,Yes,0,3808.785,High
7612,5.89,9,3,1,4,1,9,9,No,Tier 3,1,8,7,8,3,9,2,4,Yes,0,3808.945,High
7613,9.51,4,1,1,10,10,2,8,No,Tier 3,2,9,4,9,3,9,6,1,Yes,1,3811.255,High
7614,6.99,5,3,3,7,9,10,8,Yes,Tier 3,2,8,8,9,2,4,6,3,Yes,1,3810.495,High
7615,6.23,9,1,3,8,1,7,6,Yes,Tier 2,1,8,5,6,1,4,3,2,No,0,3810.615,High
7616,7.24,7,0,2,2,6,6,9,Yes,Tier 3,2,5,5,1,9,7,7,3,Yes,1,3811.62,High
7617,6.6,8,4,0,1,7,8,4,No,Tier 1,2,9,5,4,6,8,9,3,Yes,1,3811.8,High
7618,8.72,3,2,3,10,8,9,6,Yes,Tier 2,1,2,6,8,8,1,7,0,Yes,1,3813.36,High
7619,9.86,4,2,1,10,2,6,3,Yes,Tier 1,5,4,4,4,5,4,2,1,Yes,1,3814.43,High
7620,7.19,7,5,3,1,8,2,2,Yes,Tier 2,4,5,2,5,1,1,3,1,Yes,1,3813.595,High
7621,9.31,4,0,0,1,10,10,9,No,Tier 2,0,8,6,10,3,9,2,3,Yes,1,3815.155,High
7622,7.83,2,0,2,9,2,4,5,Yes,Tier 2,5,8,1,3,6,2,8,5,No,1,3814.915,High
7623,5.79,10,3,0,4,2,3,2,No,Tier 2,5,2,4,2,10,1,6,2,No,1,3814.395,High
7624,8.45,6,4,3,9,9,3,5,Yes,Tier 2,1,6,6,3,8,1,5,1,Yes,0,3816.225,High
7625,7.57,9,4,2,7,7,5,6,Yes,Tier 2,1,8,1,6,1,3,10,2,Yes,1,3816.285,High
7626,8.25,2,3,2,7,8,10,8,Yes,Tier 2,0,2,6,10,5,8,2,3,No,1,3817.125,High
7627,9.45,1,4,0,2,1,1,5,No,Tier 1,0,9,6,8,7,5,2,1,Yes,1,3818.225,High
7628,7.2,8,4,3,2,10,9,2,Yes,Tier 1,3,4,3,4,8,2,6,2,Yes,1,3817.6,High
7629,9.51,1,2,0,5,6,4,7,No,Tier 2,3,0,1,4,10,6,5,1,No,1,3819.255,High
7630,8.75,1,4,3,10,1,7,5,Yes,Tier 1,3,8,3,4,1,8,2,0,No,0,3819.375,High
7631,7.44,3,0,3,1,5,7,2,No,Tier 2,4,9,1,4,2,4,1,3,No,0,3819.22,High
7632,8.02,5,2,1,7,2,7,6,No,Tier 2,1,0,8,8,9,4,3,2,Yes,1,3820.01,High
7633,6.63,9,0,2,7,9,5,7,Yes,Tier 2,3,3,7,3,8,2,9,1,No,1,3819.815,High
7634,9.92,10,0,3,8,3,4,8,No,Tier 2,4,3,3,1,9,10,8,3,Yes,0,3821.96,High
7635,8.34,2,3,0,7,10,4,3,Yes,Tier 2,0,7,8,5,6,5,10,3,Yes,1,3821.67,High
7636,5.22,1,5,0,8,7,5,4,Yes,Tier 3,3,4,4,1,7,7,6,3,Yes,1,3820.61,High
7637,6.63,1,4,1,3,2,6,6,Yes,Tier 1,1,2,10,6,9,6,4,5,Yes,1,3821.815,High
7638,8.12,8,4,1,3,10,10,3,Yes,Tier 2,5,0,2,5,3,6,8,4,No,1,3823.06,High
7639,5.28,10,4,1,8,4,7,6,No,Tier 2,2,0,6,6,6,5,2,4,Yes,1,3822.14,High
7640,5.12,10,4,2,9,10,5,9,No,Tier 2,4,3,9,5,8,7,7,5,Yes,1,3822.56,High
7641,7.25,10,2,1,10,3,9,5,Yes,Tier 2,5,6,7,3,9,7,5,3,Yes,1,3824.125,High
7642,6.66,2,1,2,4,1,9,2,Yes,Tier 3,4,7,5,10,2,3,9,2,Yes,0,3824.33,High
7643,7.19,9,0,1,8,10,1,10,Yes,Tier 1,0,0,3,10,7,7,4,3,Yes,1,3825.095,High
7644,6.31,9,5,2,1,6,5,2,Yes,Tier 2,0,7,5,9,9,4,3,4,Yes,1,3825.155,High
7645,5.82,2,5,3,2,5,2,7,Yes,Tier 1,0,4,7,1,8,2,10,2,Yes,1,3825.41,High
7646,8.45,3,1,1,10,6,4,4,No,Tier 2,5,5,3,7,7,7,9,2,Yes,1,3827.225,High
7647,7.57,2,1,2,10,1,7,9,No,Tier 1,3,7,2,3,5,3,9,5,Yes,1,3827.285,High
7648,6,6,1,3,10,8,10,9,Yes,Tier 2,0,9,6,2,3,9,7,3,Yes,1,3827,High
7649,6.6,7,2,1,9,4,6,6,No,Tier 2,2,0,8,6,1,2,2,2,Yes,0,3827.8,High
7650,7.96,6,1,3,2,7,7,10,Yes,Tier 2,4,0,7,3,1,2,9,1,No,1,3828.98,High
7651,5.36,3,2,1,2,8,3,5,Yes,Tier 1,5,7,4,8,6,5,5,0,Yes,0,3828.18,High
7652,5.74,3,3,0,8,3,5,7,Yes,Tier 1,4,7,4,7,8,10,6,0,Yes,1,3828.87,High
7653,5.37,2,3,2,5,4,6,5,Yes,Tier 2,0,3,4,8,7,9,9,5,No,1,3829.185,High
7654,9.06,2,5,0,5,9,6,9,No,Tier 2,1,4,5,4,8,8,7,3,Yes,1,3831.53,High
7655,8.76,5,3,2,6,9,6,9,Yes,Tier 2,4,8,7,6,3,6,9,1,Yes,1,3831.88,High
7656,8.77,8,2,0,8,7,9,7,No,Tier 2,3,1,10,6,4,10,3,3,No,1,3832.385,High
7657,8.58,6,2,1,8,3,6,4,Yes,Tier 2,1,0,9,8,2,3,9,4,No,0,3832.79,High
7658,8.35,9,0,0,9,4,2,1,Yes,Tier 3,1,6,8,9,10,5,7,0,Yes,1,3833.175,High
7659,7.38,5,1,1,10,7,9,4,No,Tier 2,2,9,1,6,5,4,6,1,Yes,0,3833.19,High
7660,8.21,10,4,2,3,6,4,3,Yes,Tier 2,5,3,8,10,5,5,7,3,Yes,1,3834.105,High
7661,5.19,4,4,1,9,6,7,1,No,Tier 1,0,6,1,5,3,9,4,0,Yes,1,3833.095,High
7662,8.11,9,1,0,3,4,6,10,No,Tier 2,3,2,5,10,1,5,10,3,Yes,0,3835.055,High
7663,8.89,10,4,3,1,10,9,4,Yes,Tier 3,1,3,9,9,6,4,8,5,Yes,0,3835.945,High
7664,7.5,5,4,2,5,8,10,7,No,Tier 2,1,9,4,4,6,2,8,5,No,1,3835.75,High
7665,6.79,1,4,3,7,9,3,2,No,Tier 1,0,7,6,10,2,4,4,2,Yes,1,3835.895,High
7666,6.39,5,5,3,3,10,8,7,Yes,Tier 2,3,0,1,1,8,2,8,2,No,1,3836.195,High
7667,8.21,5,2,3,9,7,5,6,No,Tier 2,0,6,1,9,2,1,2,5,No,0,3837.605,High
7668,8.46,5,2,3,1,8,6,9,No,Tier 1,5,6,6,5,10,6,1,2,Yes,1,3838.23,High
7669,9.35,2,2,3,6,10,3,2,Yes,Tier 2,3,5,7,7,6,5,9,0,No,0,3839.175,High
7670,6.71,6,1,0,6,2,3,6,Yes,Tier 2,0,0,7,10,1,1,8,2,Yes,0,3838.355,High
7671,8.85,5,3,1,8,4,7,6,No,Tier 2,0,9,8,6,5,1,8,4,Yes,1,3839.925,High
7672,7.81,2,5,1,3,3,6,6,No,Tier 3,0,3,1,3,10,1,7,1,Yes,0,3839.905,High
7673,9.41,10,5,3,5,6,2,3,No,Tier 1,2,7,4,7,8,3,4,0,Yes,1,3841.205,High
7674,7.64,8,4,0,10,2,10,6,Yes,Tier 1,0,1,2,7,10,1,7,1,Yes,1,3840.82,High
7675,7.59,6,0,3,5,7,8,9,Yes,Tier 2,5,9,3,7,2,1,6,3,Yes,0,3841.295,High
7676,7.89,10,2,3,8,8,5,3,No,Tier 1,5,1,1,10,3,5,4,3,No,0,3841.945,High
7677,8.75,3,5,2,7,4,7,2,Yes,Tier 1,5,4,10,3,1,5,4,0,No,0,3842.875,High
7678,9.82,9,5,0,3,8,3,8,Yes,Tier 2,1,0,6,3,9,10,5,0,Yes,1,3843.91,High
7679,5.37,4,0,3,7,8,10,3,Yes,Tier 3,2,7,7,2,10,9,5,4,Yes,1,3842.185,High
7680,5.27,3,4,1,10,3,5,5,Yes,Tier 2,5,9,4,5,2,2,10,2,Yes,0,3842.635,High
7681,9.69,7,5,2,8,1,3,5,Yes,Tier 3,0,3,9,5,6,3,9,4,No,1,3845.345,High
7682,7.65,8,5,3,5,3,3,2,Yes,Tier 3,3,5,4,4,4,2,10,1,No,1,3844.825,High
7683,8.07,7,3,3,5,10,1,2,Yes,Tier 1,4,5,10,10,5,4,5,4,Yes,1,3845.535,High
7684,7.41,1,0,3,1,1,3,6,Yes,Tier 1,2,3,5,9,6,2,4,5,Yes,0,3845.705,High
7685,5.47,1,4,0,8,2,7,2,No,Tier 1,5,4,1,2,4,10,8,2,Yes,1,3845.235,High
7686,8.84,5,4,3,6,8,9,6,Yes,Tier 3,3,5,5,1,8,1,10,0,Yes,1,3847.42,High
7687,8.74,8,2,1,6,4,1,7,No,Tier 2,5,0,3,10,10,5,9,1,Yes,1,3847.87,High
7688,6.56,10,3,2,5,9,4,4,No,Tier 3,5,5,3,9,7,2,5,5,No,1,3847.28,High
7689,6.53,3,4,0,5,7,10,10,No,Tier 1,2,6,7,4,3,10,6,2,No,1,3847.765,High
7690,9.19,8,3,2,3,3,7,4,No,Tier 2,3,5,3,4,8,10,9,2,Yes,1,3849.595,High
7691,5.36,3,2,1,3,1,6,3,Yes,Tier 1,5,3,4,10,3,8,1,0,No,1,3848.18,High
7692,9.41,4,0,3,2,1,4,1,Yes,Tier 3,1,5,4,8,6,10,6,5,Yes,1,3850.705,High
7693,6.28,10,5,0,9,1,3,4,No,Tier 1,3,1,3,7,5,5,8,2,No,1,3849.64,High
7694,7.96,7,5,3,8,10,6,3,No,Tier 3,1,0,8,1,10,5,2,3,Yes,1,3850.98,High
7695,9.68,3,1,0,3,3,4,8,Yes,Tier 2,3,5,10,10,10,10,1,2,No,0,3852.34,High
7696,8.39,4,1,3,5,5,5,5,Yes,Tier 3,5,0,1,3,8,2,4,4,Yes,1,3852.195,High
7697,7.07,8,1,1,10,8,2,7,Yes,Tier 2,2,9,9,10,8,3,3,3,No,1,3852.035,High
7698,8.45,4,5,1,5,8,9,3,Yes,Tier 2,4,3,5,6,4,7,2,2,No,1,3853.225,High
7699,6.72,9,3,3,8,2,2,3,No,Tier 1,2,5,10,6,7,9,8,1,Yes,1,3852.86,High
7700,6.39,4,1,1,6,9,4,6,Yes,Tier 1,5,5,4,6,4,7,6,0,Yes,1,3853.195,High
